pr_id,build_result,git_branch,last_build_result_branch,time_elapse_branch,committer_history,committer_recent,committer_exp,project_history,project_recent,days_last_failed
4881,1,59,1,52,0.0,0.0,0.0,0.25297432686286786,1.0,0
4886,1,59,1,5,0.125,0.2,4.276666119016055,0.2528160200250313,1.0,0
4887,0,78,1,8,0.0,0.0,0.0,0.25265791119449654,1.0,27
4898,1,78,0,8,0.07692307692307693,0.0,2.5649493574615367,0.253125,1.0,8
4900,1,59,1,9,0.07142857142857142,0.0,2.6390573296152584,0.25296689569019365,1.0,0
4902,1,78,1,1,0.06666666666666667,0.0,2.70805020110221,0.25280898876404495,1.0,10
4904,1,108,1,0,0.0,0.0,0.0,0.2526512788521522,1.0,0
4905,1,78,1,1,0.1232876712328767,0.2,4.290459441148391,0.2524937655860349,1.0,12
4906,1,108,1,0,0.0,0.0,0.0,0.2523364485981308,1.0,0
4911,1,78,1,2,0.0625,0.0,2.772588722239781,0.2521793275217933,1.0,14
4912,1,78,1,3,0.0,0.0,0.0,0.2520224019912881,1.0,18
4914,1,108,1,8,0.0,0.0,0.6931471805599453,0.251865671641791,1.0,0
4917,1,78,1,3,0.0,0.0,0.0,0.2517091361093847,1.0,21
4918,1,78,1,1,0.0,0.0,0.6931471805599453,0.2515527950310559,1.0,22
4919,1,78,1,0,0.0,0.0,1.0986122886681098,0.25139664804469275,1.0,22
4922,1,78,1,0,0.0,0.0,1.3862943611198906,0.2512406947890819,1.0,23
4923,1,78,1,0,0.0,0.0,1.6094379124341003,0.25108493490390577,1.0,23
4924,1,78,1,0,0.0,0.0,1.791759469228055,0.25092936802973975,1.0,23
4925,1,78,1,0,0.0,0.0,1.9459101490553132,0.25077399380804954,1.0,23
4926,1,78,1,0,0.0,0.0,2.0794415416798357,0.2506188118811881,1.0,23
4927,1,78,1,0,0.0,0.0,2.1972245773362196,0.2504638218923933,1.0,23
4928,1,78,1,0,0.0,0.0,2.302585092994046,0.25030902348578493,1.0,24
4929,1,78,1,0,0.0,0.0,2.3978952727983707,0.2501544163063619,1.0,24
4930,1,78,1,0,0.0,0.0,2.4849066497880004,0.25,1.0,25
4932,1,78,1,0,0.0,0.0,2.5649493574615367,0.2498457742134485,1.0,25
4933,1,78,1,0,0.0,0.0,2.6390573296152584,0.249691738594328,1.0,26
4934,0,78,1,0,0.0,0.0,0.0,0.24953789279112754,1.0,27
4935,1,108,1,6,1.0,1.0,0.0,0.25,1.0,0
4936,1,108,1,0,0.5,0.5,0.6931471805599453,0.24984615384615386,1.0,0
4937,0,108,1,0,0.0,0.0,2.70805020110221,0.24969249692496925,1.0,0
4938,1,78,0,1,0.0625,0.0,2.772588722239781,0.2501536570374923,1.0,1
4940,1,108,0,0,0.0,0.0,1.0986122886681098,0.25,1.0,0
4941,1,108,1,0,0.0,0.0,1.3862943611198906,0.24984653161448742,1.0,0
4944,0,78,1,0,0.058823529411764705,0.0,2.833213344056216,0.24969325153374233,1.0,2
4945,0,78,0,0,0.1111111111111111,0.0,2.8903717578961645,0.25015328019619865,1.0,0
4946,1,108,1,0,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.2506127450980392,1.0,0
4947,1,78,0,0,0.15789473684210525,0.0,2.9444389791664403,0.2504592774035517,1.0,0
4948,1,78,1,0,0.15,0.0,2.995732273553991,0.2503059975520196,1.0,1
4949,1,108,1,1,0.25,0.25,1.3862943611198906,0.25015290519877675,1.0,2
4950,1,108,1,0,0.2,0.2,1.6094379124341003,0.25,1.0,2
4951,1,78,1,0,0.14285714285714285,0.0,3.044522437723423,0.24984728161270617,1.0,1
4952,1,108,1,0,0.16666666666666666,0.2,1.791759469228055,0.2496947496947497,1.0,3
4953,1,108,1,0,0.0,0.0,1.6094379124341003,0.24954240390482002,1.0,3
4954,1,108,1,0,0.14285714285714285,0.2,1.9459101490553132,0.24939024390243902,1.0,3
4955,1,59,1,22,0.12162162162162163,0.2,4.30406509320417,0.24923826934795856,1.0,0
4957,1,108,1,0,0.125,0.2,2.0794415416798357,0.24908647990255786,1.0,3
4959,1,59,1,0,0.13636363636363635,0.0,3.091042453358316,0.248934875228241,1.0,0
4961,1,78,1,1,0.1111111111111111,0.2,2.1972245773362196,0.24878345498783455,1.0,3
4964,0,59,1,2,0.12,0.2,4.31748811353631,0.2486322188449848,1.0,0
4966,1,108,1,2,0.0,0.0,1.791759469228055,0.24908869987849333,1.0,6
4969,1,108,1,1,0.0,0.0,1.9459101490553132,0.24893746205221615,1.0,7
4973,1,78,1,4,0.13043478260869565,0.0,3.1354942159291497,0.2487864077669903,1.0,8
4974,1,108,1,2,0.1,0.2,2.302585092994046,0.24863553668890237,1.0,9
4975,1,108,1,0,0.09090909090909091,0.2,2.3978952727983707,0.24848484848484848,1.0,9
4977,1,78,1,0,0.125,0.0,3.1780538303479458,0.2483343428225318,1.0,9
4979,1,78,1,0,0.12,0.0,3.2188758248682006,0.24818401937046006,1.0,10
4980,0,78,1,0,0.11538461538461539,0.0,3.258096538021482,0.24803387779794314,1.0,10
4981,1,78,0,0,0.0,0.0,0.0,0.24848851269649336,1.0,0
4982,1,59,0,4,0.14814814814814814,0.0,3.295836866004329,0.24833836858006042,1.0,4
4983,1,108,1,2,0.08333333333333333,0.2,2.4849066497880004,0.24818840579710144,1.0,11
4988,1,108,1,0,0.07692307692307693,0.2,2.5649493574615367,0.248038624019312,1.0,12
4991,1,108,1,1,0.0,0.0,2.0794415416798357,0.24788902291917975,1.0,14
4992,1,59,1,3,0.14285714285714285,0.0,3.332204510175204,0.24773960216998192,1.0,8
4993,1,108,1,0,0.07142857142857142,0.2,2.6390573296152584,0.24759036144578314,1.0,15
4994,1,59,1,0,0.13793103448275862,0.0,3.367295829986474,0.24744130042143286,1.0,9
4996,1,59,1,1,0.13333333333333333,0.0,3.4011973816621555,0.24729241877256317,1.0,10
4997,0,59,1,0,0.12903225806451613,0.0,3.4339872044851463,0.24714371617558628,1.0,10
4998,1,59,0,0,0.15625,0.0,3.4657359027997265,0.24759615384615385,1.0,0
4999,1,108,1,2,0.0,0.0,2.1972245773362196,0.24744744744744746,1.0,17
5000,1,59,1,1,0.15151515151515152,0.0,3.4965075614664802,0.24729891956782712,1.0,1
5001,1,59,1,0,0.14705882352941177,0.0,3.5263605246161616,0.2471505698860228,1.0,1
5006,1,59,1,0,0.14285714285714285,0.0,3.5553480614894135,0.24700239808153476,1.0,2
5010,1,59,1,0,0.1388888888888889,0.0,3.58351893845611,0.2468544038346315,1.0,2
5011,1,78,1,9,0.0,0.0,2.302585092994046,0.2467065868263473,1.0,9
5013,1,78,1,0,0.0,0.0,0.0,0.24655894673847994,1.0,10
5014,1,78,1,0,0.0,0.0,2.3978952727983707,0.24641148325358853,1.0,10
5015,1,59,1,2,0.13513513513513514,0.0,3.6109179126442243,0.24626419605499103,1.0,4
5016,1,59,1,0,0.13157894736842105,0.0,3.6375861597263857,0.24611708482676226,1.0,4
5017,1,59,1,0,0.1282051282051282,0.0,3.6635616461296463,0.24597014925373134,1.0,5
5019,1,59,1,1,0.1,0.0,2.302585092994046,0.2458233890214797,1.0,7
5020,1,78,1,2,0.09090909090909091,0.0,2.3978952727983707,0.2456768038163387,1.0,13
5021,1,78,1,0,0.06666666666666667,0.2,2.70805020110221,0.24553039332538737,1.0,13
5022,1,78,1,1,0.125,0.0,3.6888794541139363,0.24538415723645027,1.0,14
5024,1,78,1,0,0.12195121951219512,0.0,3.713572066704308,0.24523809523809523,1.0,15
5025,1,108,1,9,0.0,0.0,2.4849066497880004,0.24509220701963116,1.0,26
5026,1,78,1,0,0.0625,0.2,2.772588722239781,0.24494649227110582,1.0,15
5027,1,78,1,1,0.0,0.0,0.6931471805599453,0.24480095068330363,1.0,17
5034,0,108,1,5,0.0,0.0,2.5649493574615367,0.24465558194774348,1.0,32
5037,1,59,1,9,0.27586206896551724,1.0,4.060443010546419,0.2451038575667656,1.0,16
5039,1,108,0,6,0.07142857142857142,0.0,2.6390573296152584,0.24495848161328587,1.0,6
5040,0,78,1,10,0.0,0.0,0.0,0.24481327800829875,1.0,27
5041,1,59,1,5,0.06666666666666667,0.0,2.70805020110221,0.245260663507109,1.0,22
5042,1,108,1,1,0.0625,0.0,2.772588722239781,0.24511545293072823,1.0,8
5043,1,108,1,0,0.058823529411764705,0.0,2.833213344056216,0.24497041420118343,1.0,8
5045,0,78,0,2,0.0,0.0,0.0,0.24482554701360143,1.0,2
5046,1,108,1,1,0.05555555555555555,0.0,2.8903717578961645,0.24527186761229314,1.0,9
5047,1,108,1,0,0.05263157894736842,0.0,2.9444389791664403,0.245126993502658,1.0,9
5050,1,78,0,0,0.2711864406779661,1.0,4.07753744390572,0.2449822904368359,1.0,0
5051,0,108,1,0,0.05,0.0,2.995732273553991,0.2448377581120944,1.0,9
5055,1,108,0,3,0.058823529411764705,0.2,2.833213344056216,0.24528301886792453,1.0,3
5056,1,108,1,2,0.05555555555555555,0.2,2.8903717578961645,0.2451384796700059,1.0,5
5061,1,108,1,1,0.09523809523809523,0.0,3.044522437723423,0.24499411071849234,1.0,6
5063,1,78,1,11,0.13157894736842105,0.2,4.330733340286331,0.2448499117127722,1.0,12
5064,1,78,1,0,0.30434782608695654,0.2,3.1354942159291497,0.2447058823529412,1.0,12
5065,1,78,1,0,0.12987012987012986,0.2,4.343805421853684,0.24456202233980012,1.0,12
5071,1,78,1,1,0.1282051282051282,0.2,4.356708826689592,0.2444183313748531,1.0,13
5072,0,57,0,296,0.0,0.0,0.0,0.24427480916030533,1.0,296
5074,1,78,1,0,0.0,0.0,0.0,0.24471830985915494,1.0,14
5076,1,78,1,0,0.26666666666666666,1.0,4.0943445622221,0.24457478005865102,1.0,14
5079,1,108,1,8,0.09090909090909091,0.0,3.091042453358316,0.2444314185228605,1.0,15
5083,0,78,1,7,0.05263157894736842,0.2,2.9444389791664403,0.24428822495606328,1.0,22
5085,0,108,1,7,0.08695652173913043,0.0,3.1354942159291497,0.24473067915690866,1.0,22
5087,1,108,0,4,0.125,0.0,3.1780538303479458,0.2451726155646577,1.0,4
5088,0,78,0,6,0.0,0.0,0.0,0.24502923976608187,1.0,6
5089,1,108,1,1,0.1,0.2,2.995732273553991,0.24547048509643482,1.0,5
5090,1,108,1,0,0.09523809523809523,0.2,3.044522437723423,0.24532710280373832,1.0,5
5093,1,78,0,3,0.26229508196721313,1.0,4.110873864173311,0.24518388791593695,1.0,3
5094,0,108,1,2,0.12658227848101267,0.2,4.3694478524670215,0.24504084014002334,1.0,8
5095,0,108,0,0,0.1375,0.2,4.382026634673881,0.2454810495626822,1.0,0
5096,1,108,0,0,0.12,0.0,3.2188758248682006,0.24592074592074592,1.0,0
5101,1,108,1,1,0.09090909090909091,0.2,3.091042453358316,0.24577751892836341,1.0,2
5102,1,108,1,0,0.08695652173913043,0.2,3.1354942159291497,0.24563445867287545,1.0,2
5105,1,108,1,0,0.11538461538461539,0.0,3.258096538021482,0.2454915648632926,1.0,2
5106,1,108,1,1,0.1111111111111111,0.0,3.295836866004329,0.2453488372093023,1.0,4
5107,1,108,1,1,0.10714285714285714,0.0,3.332204510175204,0.24520627542126672,1.0,5
5108,1,108,1,0,0.10344827586206896,0.0,3.367295829986474,0.2450638792102207,1.0,5
5109,1,108,1,0,0.08333333333333333,0.2,3.1780538303479458,0.24492164828787,1.0,6
5113,1,108,1,0,0.1,0.0,3.4011973816621555,0.24477958236658934,1.0,6
5114,1,78,1,7,0.2916666666666667,0.2,3.1780538303479458,0.24463768115942028,1.0,10
5116,1,108,1,1,0.0967741935483871,0.0,3.4339872044851463,0.24449594438006952,1.0,7
5117,1,108,1,0,0.14814814814814814,0.2,4.394449154672439,0.24435437174290678,1.0,7
5121,1,78,1,1,0.08,0.2,3.2188758248682006,0.24421296296296297,1.0,11
5124,1,78,1,1,0.08333333333333333,0.2,2.4849066497880004,0.24407171775592829,1.0,13
5129,1,78,1,6,0.07692307692307693,0.2,3.258096538021482,0.24393063583815028,1.0,20
5130,1,78,1,0,0.0,0.0,0.0,0.243789716926632,1.0,20
5136,1,78,1,6,0.0,0.0,0.0,0.24364896073903003,1.0,26
5137,1,59,1,57,0.14634146341463414,0.2,4.406719247264253,0.24350836699365264,1.0,80
5140,0,78,1,1,0.3333333333333333,0.3333333333333333,1.0986122886681098,0.2433679354094579,1.0,27
5146,1,78,0,10,0.6666666666666666,0.8,2.1972245773362196,0.24380403458213257,1.0,10
5149,0,78,1,0,0.07407407407407407,0.2,3.295836866004329,0.2436635944700461,1.0,10
5151,1,78,0,1,0.0,0.0,1.0986122886681098,0.24409902130109384,1.0,1
5154,1,78,1,3,0.28,0.2,3.2188758248682006,0.24395857307249713,1.0,4
5158,0,78,1,7,0.38461538461538464,0.4,2.5649493574615367,0.24381828637147787,1.0,12
5161,1,78,0,4,0.25806451612903225,1.0,4.127134385045092,0.2442528735632184,1.0,4
5168,1,78,1,3,0.14457831325301204,0.2,4.418840607796598,0.24411257897759908,1.0,7
5170,1,78,1,1,0.14285714285714285,0.2,4.430816798843313,0.24397244546498278,1.0,8
5173,1,78,1,1,0.1411764705882353,0.2,4.442651256490317,0.2438324727481354,1.0,9
5175,1,78,1,0,0.13953488372093023,0.2,4.454347296253507,0.2436926605504587,1.0,10
5176,1,78,1,0,0.25396825396825395,1.0,4.143134726391533,0.24355300859598855,1.0,11
5178,1,78,1,2,0.42857142857142855,0.4,2.6390573296152584,0.2434135166093929,1.0,13
5180,1,78,1,1,0.25,1.0,4.1588830833596715,0.24327418431597023,1.0,15
5181,1,78,1,0,0.24615384615384617,1.0,4.174387269895637,0.2431350114416476,1.0,15
5183,1,78,1,1,0.24242424242424243,1.0,4.189654742026425,0.24299599771297883,1.0,16
5187,1,78,1,1,0.13793103448275862,0.2,4.465908118654584,0.24285714285714285,1.0,18
5198,1,78,1,2,0.13636363636363635,0.2,4.477336814478207,0.24271844660194175,1.0,20
5205,1,78,1,6,0.23880597014925373,1.0,4.204692619390966,0.2425799086757991,1.0,26
5211,1,78,1,6,0.23529411764705882,1.0,4.219507705176107,0.24244152880775813,1.0,33
5214,1,78,1,3,0.1348314606741573,0.2,4.48863636973214,0.24230330672748004,1.0,36
5215,1,78,1,0,0.10714285714285714,0.2,3.332204510175204,0.24216524216524216,1.0,36
5217,1,78,1,2,0.2692307692307692,0.2,3.258096538021482,0.24202733485193623,1.0,38
5219,1,78,1,1,0.2318840579710145,1.0,4.23410650459726,0.24188958451906659,1.0,40
5225,1,78,1,5,0.22857142857142856,1.0,4.248495242049359,0.24175199089874858,1.0,46
5226,1,78,1,1,0.22535211267605634,1.0,4.2626798770413155,0.24161455372370666,1.0,47
5231,1,78,1,3,0.4,0.4,2.70805020110221,0.24147727272727273,1.0,51
5232,1,78,1,1,0.25925925925925924,0.2,3.295836866004329,0.24134014764338443,1.0,52
5237,1,78,1,7,0.375,0.4,2.772588722239781,0.24120317820658344,1.0,59
5239,1,78,1,0,0.2222222222222222,1.0,4.276666119016055,0.2410663641520136,1.0,60
5241,1,78,1,1,0.2191780821917808,1.0,4.290459441148391,0.2409297052154195,1.0,62
5250,0,78,1,8,0.35294117647058826,0.4,2.833213344056216,0.24079320113314448,1.0,70
5251,1,78,0,0,0.3888888888888889,0.4,2.8903717578961645,0.24122310305775765,1.0,0
5253,0,78,1,0,0.3684210526315789,0.4,2.9444389791664403,0.24108658743633277,1.0,1
5254,0,78,0,0,0.4,0.4,2.995732273553991,0.2415158371040724,1.0,0
5259,1,78,0,7,0.21621621621621623,1.0,4.30406509320417,0.24194460146975694,1.0,7
5262,0,78,1,2,1.0,1.0,0.0,0.24180790960451978,1.0,10
5263,1,78,0,0,1.0,1.0,0.0,0.2422360248447205,1.0,0
5265,1,78,1,2,0.0,0.0,0.0,0.24209932279909707,1.0,2
5268,1,78,1,2,0.0,0.0,0.0,0.24196277495769883,1.0,4
5271,1,78,1,2,0.0,0.0,0.0,0.24182638105975196,1.0,6
5274,1,78,1,1,0.25,0.2,3.332204510175204,0.24169014084507043,1.0,7
5276,1,78,1,3,0.0,0.0,0.0,0.24155405405405406,1.0,11
5277,1,78,1,0,0.42857142857142855,0.4,3.044522437723423,0.24141812042768712,1.0,11
5278,1,78,1,0,0.10344827586206896,0.2,3.367295829986474,0.24128233970753657,1.0,11
5281,1,78,1,7,0.08333333333333333,0.0,2.4849066497880004,0.2411467116357504,1.0,18
5289,1,78,1,8,0.1,0.2,3.4011973816621555,0.2410112359550562,1.0,27
5293,1,78,1,4,0.2413793103448276,0.2,3.367295829986474,0.24087591240875914,1.0,31
5296,1,78,1,2,0.09375,0.0,3.4657359027997265,0.24074074074074073,1.0,34
5298,1,78,1,0,0.09090909090909091,0.0,3.4965075614664802,0.2406057206954571,1.0,34
5299,1,78,1,0,0.0967741935483871,0.2,3.4339872044851463,0.24047085201793722,1.0,35
5302,1,78,1,1,0.08823529411764706,0.0,3.5263605246161616,0.24033613445378152,1.0,36
5303,1,78,1,0,0.08571428571428572,0.0,3.5553480614894135,0.24020156774916013,1.0,36
5305,1,78,1,0,0.09375,0.2,3.4657359027997265,0.2400671516508114,1.0,36
5306,1,78,1,0,0.08333333333333333,0.0,3.58351893845611,0.23993288590604026,1.0,37
5307,1,78,1,2,0.13333333333333333,0.2,4.499809670330265,0.2397987702627166,1.0,40
5308,0,78,1,5,0.0,0.0,0.0,0.23966480446927374,1.0,45
5315,1,78,0,9,0.13186813186813187,0.2,4.51085950651685,0.2400893355667225,1.0,9
5316,1,78,1,0,0.13043478260869565,0.2,4.5217885770490405,0.23995535714285715,1.0,9
5317,1,78,1,0,0.08108108108108109,0.0,3.6109179126442243,0.23982152816508645,1.0,9
5321,1,78,1,1,0.4090909090909091,0.4,3.091042453358316,0.23968784838350055,1.0,10
5323,1,78,1,3,0.07894736842105263,0.0,3.6375861597263857,0.2395543175487465,1.0,13
5324,1,78,1,0,0.23333333333333334,0.2,3.4011973816621555,0.23942093541202672,1.0,14
5325,1,78,1,0,0.12903225806451613,0.2,4.532599493153256,0.2392877017250974,1.0,14
5326,0,78,1,0,0.1276595744680851,0.2,4.543294782270004,0.23915461624026696,1.0,15
5328,1,78,0,0,0.1368421052631579,0.2,4.553876891600541,0.23957754307948861,1.0,0
5335,1,78,1,3,0.0,0.0,0.0,0.23944444444444443,1.0,3
5336,1,78,1,0,0.391304347826087,0.4,3.1354942159291497,0.23931149361465853,1.0,4
5337,1,78,1,0,0.375,0.4,3.1780538303479458,0.23917869034406217,1.0,4
5338,1,78,1,0,0.36,0.4,3.2188758248682006,0.23904603438713257,1.0,5
5339,0,78,1,0,0.34615384615384615,0.4,3.258096538021482,0.23891352549889136,1.0,5
5340,0,78,0,1,0.21333333333333335,1.0,4.31748811353631,0.23933518005540166,1.0,1
5342,1,78,0,0,0.37037037037037035,0.4,3.295836866004329,0.2397563676633444,1.0,0
5344,1,78,1,0,0.2236842105263158,1.0,4.330733340286331,0.23962368566685113,1.0,0
5345,1,78,1,0,0.22077922077922077,1.0,4.343805421853684,0.23949115044247787,1.0,1
5346,1,78,1,0,0.07692307692307693,0.0,3.6635616461296463,0.23935876174682144,1.0,1
5347,1,78,1,1,0.35714285714285715,0.4,3.332204510175204,0.23922651933701658,1.0,2
5348,1,78,1,0,0.21794871794871795,1.0,4.356708826689592,0.2390944229707344,1.0,2
5350,1,78,1,3,0.0,0.0,0.0,0.23896247240618101,1.0,6
5351,1,78,1,1,0.13541666666666666,0.2,4.564348191467836,0.23883066740209596,1.0,7
5352,1,78,1,0,0.3448275862068966,0.4,3.367295829986474,0.23869900771775082,1.0,7
5353,0,78,1,0,0.0,0.0,0.6931471805599453,0.23856749311294767,1.0,8
5354,1,78,0,1,0.13402061855670103,0.2,4.574710978503383,0.23898678414096916,1.0,1
5356,1,78,1,0,0.1326530612244898,0.2,4.584967478670572,0.23885525591634563,1.0,1
5357,1,78,1,0,0.3333333333333333,0.4,3.4011973816621555,0.23872387238723872,1.0,1
5358,1,78,1,0,0.13131313131313133,0.2,4.59511985013459,0.23859263331500824,1.0,1
5359,0,57,0,224,0.0,0.0,0.0,0.23846153846153847,1.0,224
5360,1,78,1,0,0.3225806451612903,0.4,3.4339872044851463,0.23887973640856672,1.0,1
5361,1,78,1,0,0.65625,0.8,3.4657359027997265,0.23874862788144896,1.0,2
5363,1,78,1,0,0.13,0.2,4.605170185988092,0.23861766319253977,1.0,2
5364,1,78,1,0,0.3125,0.4,3.4657359027997265,0.23848684210526316,1.0,2
5366,1,78,1,0,0.30303030303030304,0.4,3.4965075614664802,0.23835616438356164,1.0,3
5367,1,78,1,0,0.29411764705882354,0.4,3.5263605246161616,0.23822562979189485,1.0,3
5369,0,78,1,1,0.0,0.0,0.0,0.23809523809523808,1.0,4
5371,1,78,0,0,0.12871287128712872,0.2,4.61512051684126,0.23851203501094093,1.0,0
5373,1,78,1,1,0.0,0.0,0.0,0.2383816293056315,1.0,1
5375,1,78,1,1,0.075,0.0,3.6888794541139363,0.23825136612021858,1.0,3
5376,0,78,1,0,0.0,0.0,0.0,0.2381212452211906,1.0,3
5378,1,78,0,0,0.12745098039215685,0.2,4.624972813284271,0.23853711790393012,1.0,0
5380,1,78,1,3,0.21518987341772153,1.0,4.3694478524670215,0.23840698308783415,1.0,4
5381,1,78,1,0,0.2125,1.0,4.382026634673881,0.23827699018538714,1.0,4
5383,1,78,1,1,0.0,0.0,0.0,0.23814713896457765,1.0,5
5384,1,78,1,2,0.0,0.0,1.3862943611198906,0.2380174291938998,1.0,7
5385,1,78,1,0,0.22580645161290322,0.2,3.4339872044851463,0.23788786064235165,1.0,8
5388,1,78,1,3,0.1262135922330097,0.2,4.634728988229636,0.23775843307943417,1.0,11
5389,1,78,1,0,0.125,0.2,4.6443908991413725,0.23762914627514953,1.0,11
5390,1,78,1,0,0.12380952380952381,0.2,4.653960350157523,0.2375,1.0,11
5391,1,78,1,0,0.0,0.0,0.0,0.23737099402498643,1.0,12
5393,1,78,1,0,0.12264150943396226,0.2,4.663439094112067,0.23724212812160694,1.0,12
5394,1,78,1,0,0.20987654320987653,1.0,4.394449154672439,0.23711340206185566,1.0,12
5397,1,78,1,0,0.12149532710280374,0.2,4.672828834461906,0.23698481561822127,1.0,12
5399,1,78,1,0,0.12037037037037036,0.2,4.68213122712422,0.23685636856368564,1.0,13
5402,1,78,1,0,0.11926605504587157,0.2,4.6913478822291435,0.23672806067172264,1.0,13
5404,1,78,1,0,0.11818181818181818,0.2,4.700480365792417,0.2365998917162967,1.0,13
5405,0,78,1,0,0.2857142857142857,0.4,3.5553480614894135,0.23647186147186147,1.0,14
5407,1,78,0,0,0.3055555555555556,0.4,3.58351893845611,0.23688480259599784,1.0,0
5408,1,78,1,0,0.2972972972972973,0.4,3.6109179126442243,0.23675675675675675,1.0,0
5409,1,78,1,0,0.2894736842105263,0.4,3.6375861597263857,0.2366288492706645,1.0,0
5410,1,78,1,0,0.28205128205128205,0.4,3.6635616461296463,0.23650107991360692,1.0,0
5411,1,78,1,0,0.275,0.4,3.6888794541139363,0.2363734484619536,1.0,0
5412,1,78,1,2,0.11711711711711711,0.2,4.709530201312334,0.23624595469255663,1.0,2
5413,1,78,1,0,0.11607142857142858,0.2,4.718498871295094,0.23611859838274932,1.0,3
5414,1,78,1,0,0.11504424778761062,0.2,4.727387818712341,0.23599137931034483,1.0,3
5416,0,78,1,0,0.11403508771929824,0.2,4.736198448394496,0.2358642972536349,1.0,3
5417,1,78,0,0,0.12173913043478261,0.2,4.74493212836325,0.23627556512378903,1.0,0
5419,0,78,1,0,0.1206896551724138,0.2,4.7535901911063645,0.2361484669176977,1.0,0
5422,0,78,0,0,0.16666666666666666,0.0,1.791759469228055,0.23655913978494625,1.0,0
5424,1,78,0,0,0.0,0.0,1.6094379124341003,0.2369693713057496,1.0,0
5425,0,78,1,0,0.2682926829268293,0.4,3.713572066704308,0.23684210526315788,1.0,0
5428,0,78,0,0,0.0,0.0,0.0,0.2372517444981213,1.0,0
5429,1,78,0,0,0.0,0.0,1.791759469228055,0.23766094420600858,1.0,0
5430,1,78,1,0,0.1282051282051282,0.2,4.762173934797756,0.23753351206434317,1.0,0
5432,1,78,1,1,0.1271186440677966,0.2,4.770684624465665,0.23740621650589497,1.0,1
5433,1,78,1,0,0.2073170731707317,1.0,4.406719247264253,0.23727905731119442,1.0,2
5435,1,78,1,0,0.0,0.0,1.9459101490553132,0.23715203426124196,1.0,2
5440,1,78,1,2,0.12605042016806722,0.2,4.77912349311153,0.2370251471375067,1.0,5
5441,1,78,1,0,0.125,0.2,4.787491742782046,0.23689839572192514,1.0,5
5442,1,78,1,0,0.2857142857142857,0.4,3.7376696182833684,0.23677177979690006,1.0,5
5443,1,78,1,0,0.27906976744186046,0.4,3.7612001156935624,0.23664529914529914,1.0,5
5444,1,78,1,0,0.2727272727272727,0.4,3.784189633918261,0.23651895355045383,1.0,5
5445,1,78,1,0,0.26666666666666666,0.4,3.8066624897703196,0.23639274279615796,1.0,5
5449,1,78,1,1,0.0,0.0,0.0,0.23626666666666668,1.0,7
5451,0,78,1,1,0.2608695652173913,0.4,3.828641396489095,0.2361407249466951,1.0,8
5452,1,78,0,3,0.12396694214876033,0.2,4.795790545596741,0.23654768247202984,1.0,3
5453,1,78,1,0,0.12295081967213115,0.2,4.804021044733257,0.2364217252396166,1.0,3
5455,1,78,1,0,0.12195121951219512,0.2,4.812184355372417,0.2362959020755721,1.0,3
5457,1,78,1,0,0.12096774193548387,0.2,4.820281565605037,0.23617021276595745,1.0,4
5458,1,78,1,0,0.12,0.2,4.8283137373023015,0.23604465709728867,1.0,4
5459,0,78,1,0,0.2765957446808511,0.4,3.8501476017100584,0.2359192348565356,1.0,5
5460,1,78,0,0,0.11904761904761904,0.2,4.836281906951478,0.23632501327668615,1.0,0
5461,1,78,1,0,0.2916666666666667,0.4,3.871201010907891,0.2361995753715499,1.0,0
5462,1,78,1,0,0.2857142857142857,0.4,3.8918202981106265,0.23607427055702918,1.0,0
5463,0,78,1,0,0.11811023622047244,0.2,4.844187086458591,0.235949098621421,1.0,0
5464,1,78,0,1,0.07317073170731707,0.0,3.713572066704308,0.2363540010598834,1.0,1
5467,0,67,1,0,0.0,0.0,0.0,0.23622881355932204,1.0,0
5468,1,78,1,2,1.0,1.0,0.0,0.2366331392271043,1.0,3
5469,1,157,1,0,0.07142857142857142,0.0,3.7376696182833684,0.2365079365079365,1.0,0
5470,1,157,1,1,0.06976744186046512,0.0,3.7612001156935624,0.23638286620835536,1.0,0
5473,1,59,1,228,0.20481927710843373,1.0,4.418840607796598,0.23625792811839325,1.0,308
5474,1,78,1,2,0.20238095238095238,1.0,4.430816798843313,0.23613312202852615,1.0,5
5475,1,78,1,0,0.21875,0.2,3.4657359027997265,0.23600844772967264,1.0,6
5481,1,78,1,1,0.125,0.2,4.852030263919617,0.23588390501319262,1.0,7
5487,1,78,1,1,0.0,0.0,0.6931471805599453,0.23575949367088608,1.0,9
5488,1,78,1,1,0.2,1.0,4.442651256490317,0.23563521349499209,1.0,10
5489,1,78,1,0,0.12403100775193798,0.2,4.859812404361672,0.23551106427818758,1.0,10
5490,0,78,1,0,0.0,0.0,1.0986122886681098,0.2353870458135861,1.0,11
5491,1,78,0,0,0.28,0.4,3.912023005428146,0.23578947368421052,1.0,0
5494,1,157,1,7,0.06818181818181818,0.0,3.784189633918261,0.23566543924250394,1.0,0
5495,1,78,1,0,0.06666666666666667,0.0,3.8066624897703196,0.23554153522607782,1.0,0
5496,1,157,1,0,0.06521739130434782,0.0,3.828641396489095,0.23541776142932214,1.0,0
5498,1,78,1,0,0.19767441860465115,1.0,4.454347296253507,0.23529411764705882,1.0,1
5499,1,78,1,2,0.12307692307692308,0.2,4.867534450455582,0.23517060367454068,1.0,4
